type,n,threshold,usec
reverse,22400,50,5237.2
reverse,22500,50,5259.4
reverse,22600,50,5326.2
reverse,22700,50,5362.8
reverse,22800,50,5399.6
reverse,22900,50,5434.4
reverse,23000,50,5484.4
reverse,23100,50,5548.8
reverse,23200,50,5553.2
reverse,23300,50,5579.4
reverse,23400,50,5601
reverse,23500,50,6347.4
reverse,23600,50,6522.2
reverse,23700,50,5935.8
reverse,23800,50,6044.8
reverse,23900,50,6061.8
reverse,24000,50,5967.2
reverse,24100,50,6044.4
reverse,24200,50,5946
reverse,24300,50,6029.4
reverse,24400,50,6026.2
reverse,24500,50,6054.4
reverse,24600,50,6191
reverse,24700,50,6138.2
reverse,24800,50,6226.8
reverse,24900,50,6243.4
reverse,25000,50,6258.2
reverse,25100,50,6294.6
reverse,25200,50,6414.2
reverse,25300,50,6373.6
reverse,25400,50,6457.2
reverse,25500,50,6484.4
reverse,25600,50,6510.4
reverse,25700,50,6232.8
reverse,25800,50,5926.2
reverse,25900,50,5625.2
reverse,26000,50,5370.8
reverse,26100,50,5028.8
reverse,26200,50,5018.2
reverse,26300,50,5043.2
reverse,26400,50,5037.8
reverse,26500,50,5083
reverse,26600,50,5123.2
reverse,26700,50,5167.8
reverse,26800,50,5158.8
reverse,26900,50,5178.4
reverse,27000,50,5254.8
reverse,27100,50,5213.2
reverse,27200,50,5260.8
reverse,27300,50,5313.2
reverse,27400,50,5336.2
reverse,27500,50,5432.6
reverse,27600,50,5396.8
reverse,27700,50,5435.6
reverse,27800,50,5439
reverse,27900,50,5471.2
reverse,28000,50,5486
reverse,28100,50,5506.2
reverse,28200,50,5526.6
reverse,28300,50,5573.8
reverse,28400,50,5600.8
reverse,28500,50,5612.6
reverse,28600,50,5651
reverse,28700,50,5670.8
reverse,28800,50,5687.6
reverse,28900,50,5729
reverse,29000,50,5762.2
reverse,29100,50,5763.2
reverse,29200,50,5813.6
reverse,29300,50,5863.4
reverse,29400,50,5854.8
reverse,29500,50,5898.8
reverse,29600,50,5928
reverse,29700,50,5936
reverse,29800,50,5963
reverse,29900,50,6010.4
reverse,30000,50,6062.8
reverse,30100,50,6084.8
reverse,30200,50,6104.2
reverse,30300,50,6128.6
reverse,30400,50,6183
reverse,30500,50,6195.4
reverse,30600,50,6214.6
reverse,30700,50,6221.8
reverse,30800,50,6270
reverse,30900,50,6337.2
reverse,31000,50,6359
reverse,31100,50,6375.4
reverse,31200,50,6400.4
reverse,31300,50,6415
reverse,31400,50,6444.2
reverse,31500,50,6465.4
reverse,31600,50,6536.4
reverse,31700,50,6553.4
reverse,31800,50,6567.8
reverse,31900,50,6595.2
reverse,32000,50,6610.8
reverse,32100,50,6639.6
reverse,32200,50,6679.4
reverse,32300,50,6706.8
reverse,32400,50,6756.2
reverse,32500,50,6801.2
reverse,32600,50,6807.8
reverse,32700,50,6828.4
reverse,32800,50,6894.6
reverse,32900,50,6901.6
reverse,33000,50,6934.6
reverse,33100,50,6959.6
reverse,33200,50,7007
reverse,33300,50,7048
reverse,33400,50,7082.6
reverse,33500,50,7094
reverse,33600,50,7129
reverse,33700,50,7174.6
reverse,33800,50,7185.6
reverse,33900,50,7259.8
reverse,34000,50,7266
reverse,34100,50,7291.2
reverse,34200,50,7350.4
reverse,34300,50,7376
reverse,34400,50,7434.4
reverse,34500,50,7459.2
reverse,34600,50,7475.6
reverse,34700,50,7539
reverse,34800,50,7544.8
reverse,34900,50,7534.8
reverse,35000,50,7577.6
reverse,35100,50,7647.6
reverse,35200,50,7640.6
reverse,35300,50,7704
reverse,35400,50,7708.2
reverse,35500,50,7761.8
reverse,35600,50,7779
reverse,35700,50,7808.8
reverse,35800,50,7843.2
reverse,35900,50,7868.6
reverse,36000,50,7897.4
reverse,36100,50,7926.4
reverse,36200,50,7977.6
reverse,36300,50,7996.6
reverse,36400,50,8014.2
reverse,36500,50,8098.6
reverse,36600,50,8113
reverse,36700,50,8134.2
reverse,36800,50,8163
reverse,36900,50,8191.8
reverse,37000,50,8218.8
reverse,37100,50,8291.2
reverse,37200,50,8356
reverse,37300,50,8344.8
reverse,37400,50,8359
reverse,37500,50,8406.2
reverse,37600,50,8442.6
reverse,37700,50,8483
reverse,37800,50,8530.2
reverse,37900,50,8533
reverse,38000,50,8549.6
reverse,38100,50,8638.2
reverse,38200,50,8674.6
reverse,38300,50,8707.4
reverse,38400,50,8737.6
reverse,38500,50,8793.2
reverse,38600,50,9168.6
reverse,38700,50,9847.4
reverse,38800,50,9052.4
reverse,38900,50,8924
reverse,39000,50,8964.6
reverse,39100,50,8966.8
reverse,39200,50,8983
reverse,39300,50,9057.8
reverse,39400,50,9094.6
reverse,39500,50,9117.8
reverse,39600,50,9131.6
reverse,39700,50,9152.6
reverse,39800,50,9179.2
reverse,39900,50,9212.6
reverse,40000,50,9294.4
reverse,40100,50,9288.6
reverse,40200,50,9308.6
reverse,40300,50,9370.6
reverse,40400,50,9394.6
reverse,40500,50,9431.2
reverse,40600,50,9475.2
reverse,40700,50,9493
reverse,40800,50,9560.4
reverse,40900,50,9567.8
reverse,41000,50,9633
reverse,41100,50,9684.6
reverse,41200,50,9692.8
reverse,41300,50,9716.4
reverse,41400,50,9748.4
reverse,41500,50,9798
reverse,41600,50,9842.4
reverse,41700,50,9865.2
reverse,41800,50,9906
reverse,41900,50,9969.4
reverse,42000,50,9984.2
reverse,42100,50,10070
reverse,42200,50,10106.4
reverse,42300,50,10087.4
reverse,42400,50,10140
reverse,42500,50,10167.4
reverse,42600,50,10205.2
reverse,42700,50,10277.4
reverse,42800,50,10309.6
reverse,42900,50,10349.8
reverse,43000,50,10354.8
reverse,43100,50,10433
reverse,43200,50,10437.6
reverse,43300,50,10483.8
reverse,43400,50,10515.4
reverse,43500,50,10526
reverse,43600,50,10579.2
reverse,43700,50,10588.2
reverse,43800,50,10647.2
reverse,43900,50,10688.8
reverse,44000,50,10749
reverse,44100,50,10798.8
reverse,44200,50,10792.4
reverse,44300,50,10832.4
reverse,44400,50,10893.6
reverse,44500,50,10908
reverse,44600,50,10964.8
reverse,44700,50,10982.8
reverse,44800,50,11030.4
reverse,44900,50,11065
reverse,45000,50,11153.4
reverse,45100,50,11154.2
reverse,45200,50,11186.2
reverse,45300,50,11235.2
reverse,45400,50,11340.8
reverse,45500,50,11334
reverse,45600,50,11394.2
reverse,45700,50,11451.8
reverse,45800,50,11409.2
reverse,45900,50,11510
reverse,46000,50,11579
reverse,46100,50,11569.8
reverse,46200,50,11577
reverse,46300,50,11613.6
reverse,46400,50,11668.4
reverse,46500,50,11677.8
reverse,46600,50,11732.8
reverse,46700,50,11806
reverse,46800,50,11901
reverse,46900,50,11923
reverse,47000,50,11933.2
reverse,47100,50,11942.2
reverse,47200,50,12040.6
reverse,47300,50,12047
reverse,47400,50,12045.4
reverse,47500,50,12118.4
reverse,47600,50,12206.2
reverse,47700,50,12236.4
reverse,47800,50,12277.6
reverse,47900,50,12276.8
reverse,48000,50,12270.6
reverse,48100,50,12347
reverse,48200,50,12448.2
reverse,48300,50,12462.2
reverse,48400,50,12579.8
reverse,48500,50,12515
reverse,48600,50,12602.4
reverse,48700,50,12583.2
reverse,48800,50,12625.2
reverse,48900,50,12686.8
reverse,49000,50,12747.6
reverse,49100,50,12791.4
reverse,49200,50,12868.8
reverse,49300,50,12892.4
reverse,49400,50,12860.4
reverse,49500,50,12928.4
reverse,49600,50,12959.6
reverse,49700,50,13039.2
reverse,49800,50,13107.6
reverse,49900,50,13073.2
reverse,50000,50,13164
reverse,50100,50,13166.2
reverse,50200,50,13196.2
reverse,50300,50,13293
reverse,50400,50,13270.6
reverse,50500,50,13376.8
reverse,50600,50,13363.6
reverse,50700,50,13456
reverse,50800,50,13476.8
reverse,50900,50,13488
reverse,51000,50,13539.2
reverse,51100,50,13597
reverse,51200,50,13644.2
reverse,51300,50,13478.4
reverse,51400,50,13069
reverse,51500,50,12793.2
reverse,51600,50,12499.6
reverse,51700,50,12188.4
reverse,51800,50,11868.8
reverse,51900,50,11575.6
reverse,52000,50,11305.2
reverse,52100,50,10996.4
reverse,52200,50,10673.8
reverse,52300,50,10645.4
reverse,52400,50,10684
reverse,52500,50,10687
reverse,52600,50,10728.8
reverse,52700,50,10729.8
reverse,52800,50,10754.8
reverse,52900,50,10787.6
reverse,53000,50,10803
reverse,53100,50,10850
reverse,53200,50,10859
reverse,53300,50,10952.6
reverse,53400,50,10950.4
reverse,53500,50,10980
reverse,53600,50,10978.2
reverse,53700,50,10996.6
reverse,53800,50,11048.4
reverse,53900,50,11084
reverse,54000,50,11082.4
reverse,54100,50,11140.2
reverse,54200,50,11171.6
reverse,54300,50,11192.6
reverse,54400,50,11209.4
reverse,54500,50,11256.6
reverse,54600,50,11269.2
reverse,54700,50,11297.6
reverse,54800,50,11341.4
reverse,54900,50,11353.2
reverse,55000,50,11373.6
reverse,55100,50,11466.8
reverse,55200,50,11482
reverse,55300,50,11492.6
reverse,55400,50,11497
reverse,55500,50,11527.2
reverse,55600,50,11553.4
reverse,55700,50,11583.4
reverse,55800,50,11590.8
reverse,55900,50,11644
reverse,56000,50,11682.2
reverse,56100,50,11778.4
reverse,56200,50,11719.4
reverse,56300,50,11806
reverse,56400,50,11770.8
reverse,56500,50,11842.4
reverse,56600,50,11889.6
reverse,56700,50,11869
reverse,56800,50,12000.8
reverse,56900,50,11979.2
reverse,57000,50,11964.4
reverse,57100,50,11975.4
reverse,57200,50,12013.6
reverse,57300,50,12043.8
reverse,57400,50,12073.2
reverse,57500,50,12109.4
reverse,57600,50,12134
reverse,57700,50,12217.6
reverse,57800,50,12220
reverse,57900,50,12258.8
reverse,58000,50,12300.6
reverse,58100,50,12253.6
reverse,58200,50,12283.2
reverse,58300,50,12357.6
reverse,58400,50,12350.8
reverse,58500,50,12412.4
reverse,58600,50,12407.2
reverse,58700,50,12439.8
reverse,58800,50,12470.6
reverse,58900,50,12586.4
reverse,59000,50,12538.4
reverse,59100,50,12542.2
reverse,59200,50,12585.4
reverse,59300,50,12683.4
reverse,59400,50,12640.4
reverse,59500,50,12669.2
reverse,59600,50,12713.2
reverse,59700,50,12720
reverse,59800,50,12783.6
reverse,59900,50,12793.6
reverse,60000,50,12826.8
reverse,60100,50,12916
reverse,60200,50,12889
reverse,60300,50,12909.2
reverse,60400,50,12945.6
reverse,60500,50,12993.6
reverse,60600,50,13005
reverse,60700,50,13042
reverse,60800,50,13082.4
reverse,60900,50,13112.4
reverse,61000,50,13114.6
reverse,61100,50,13150.4
reverse,61200,50,13205.4
reverse,61300,50,13202.8
reverse,61400,50,13254
reverse,61500,50,13263
reverse,61600,50,13349
reverse,61700,50,13368.4
reverse,61800,50,13382.8
reverse,61900,50,13430.4
reverse,62000,50,13473.2
reverse,62100,50,13469.8
reverse,62200,50,13482.2
reverse,62300,50,13537.8
reverse,62400,50,13609.2
reverse,62500,50,13591.4
reverse,62600,50,13605.8
reverse,62700,50,13645.8
reverse,62800,50,13683.2
reverse,62900,50,13722
reverse,63000,50,13729.2
reverse,63100,50,13806.6
reverse,63200,50,13809.2
reverse,63300,50,13843.8
reverse,63400,50,13886.6
reverse,63500,50,13923
reverse,63600,50,13930
reverse,63700,50,13955.6
reverse,63800,50,14080.8
reverse,63900,50,14064
reverse,64000,50,14048
reverse,64100,50,14075.6
reverse,64200,50,14131.4
reverse,64300,50,14150.6
reverse,64400,50,14178.4
reverse,64500,50,14225.8
reverse,64600,50,14284.6
reverse,64700,50,14271.2
reverse,64800,50,14314.8
reverse,64900,50,14319.6
reverse,65000,50,14360.2
reverse,65100,50,14405
reverse,65200,50,14465.4
reverse,65300,50,14485
reverse,65400,50,14487
reverse,65500,50,14552
reverse,65600,50,14584.4
reverse,65700,50,14647.6
reverse,65800,50,14665.8
reverse,65900,50,14699.2
reverse,66000,50,14730.4
reverse,66100,50,14726.2
reverse,66200,50,14783.4
reverse,66300,50,14855.8
reverse,66400,50,14860
reverse,66500,50,14909
reverse,66600,50,14980.8
reverse,66700,50,14996.4
reverse,66800,50,14997
reverse,66900,50,15028
reverse,67000,50,15062.8
reverse,67100,50,15155
reverse,67200,50,15138
reverse,67300,50,15228.8
reverse,67400,50,15197.8
reverse,67500,50,15241.8
reverse,67600,50,15261.8
reverse,67700,50,15280.4
reverse,67800,50,15369.6
reverse,67900,50,15372.6
reverse,68000,50,15411
reverse,68100,50,15417.6
reverse,68200,50,15456.4
reverse,68300,50,15493.2
reverse,68400,50,15523.6
reverse,68500,50,15553
reverse,68600,50,15610.4
reverse,68700,50,15609.8
reverse,68800,50,15654.2
reverse,68900,50,15671.4
reverse,69000,50,15731
reverse,69100,50,15737.8
reverse,69200,50,15898.2
reverse,69300,50,15876
reverse,69400,50,15932
reverse,69500,50,15950
reverse,69600,50,15908.6
reverse,69700,50,16016
reverse,69800,50,16051.6
reverse,69900,50,16050.2
reverse,70000,50,16058.8
reverse,70100,50,16167
reverse,70200,50,16122
reverse,70300,50,16155.6
reverse,70400,50,16159
reverse,70500,50,16266
reverse,70600,50,16306.4
reverse,70700,50,16297.8
reverse,70800,50,16305.2
reverse,70900,50,16379.4
reverse,71000,50,16380.2
reverse,71100,50,16425
reverse,71200,50,16464.6
reverse,71300,50,16531.4
reverse,71400,50,16550
reverse,71500,50,16588.2
reverse,71600,50,16581.4
reverse,71700,50,16655
reverse,71800,50,16673.4
reverse,71900,50,16698.6
reverse,72000,50,16731.2
reverse,72100,50,16779.8
reverse,72200,50,16757
reverse,72300,50,16861.2
reverse,72400,50,16898.8
reverse,72500,50,16937.2
reverse,72600,50,17017
reverse,72700,50,16942.4
reverse,72800,50,16961
reverse,72900,50,17061.2
reverse,73000,50,17098.4
reverse,73100,50,17101
reverse,73200,50,17173.8
reverse,73300,50,17249.2
reverse,73400,50,17182.4
reverse,73500,50,17286.2
reverse,73600,50,17271.4
reverse,73700,50,17337.6
reverse,73800,50,17430.6
reverse,73900,50,17417.2
reverse,74000,50,17439
reverse,74100,50,17516.6
reverse,74200,50,17482.6
reverse,74300,50,17493.4
reverse,74400,50,17548.8
reverse,74500,50,17604.8
reverse,74600,50,17606.4
reverse,74700,50,17687.6
reverse,74800,50,17683.2
reverse,74900,50,17791.2
reverse,75000,50,17810
reverse,75100,50,17785.2
reverse,75200,50,17835.8
reverse,75300,50,17854.2
reverse,75400,50,17890.4
reverse,75500,50,17926.8
reverse,75600,50,18004.4
reverse,75700,50,18005.4
reverse,75800,50,18071
reverse,75900,50,18107.8
reverse,76000,50,18127
reverse,76100,50,18155
reverse,76200,50,18192.8
reverse,76300,50,18226.2
reverse,76400,50,18343.8
reverse,76500,50,18375.8
reverse,76600,50,18622.6
reverse,76700,50,18365.2
reverse,76800,50,18422
reverse,76900,50,18461
reverse,77000,50,18616.4
reverse,77100,50,18587.8
reverse,77200,50,18598
reverse,77300,50,18647.8
reverse,77400,50,18666.6
reverse,77500,50,18655.8
reverse,77600,50,18697.4
reverse,77700,50,18782.2
reverse,77800,50,18818.8
reverse,77900,50,18865.6
reverse,78000,50,18887.2
reverse,78100,50,18970.6
reverse,78200,50,19000.4
reverse,78300,50,18967.8
reverse,78400,50,18976
reverse,78500,50,19064.4
reverse,78600,50,19034.4
reverse,78700,50,19048.4
reverse,78800,50,19156.8
reverse,78900,50,19157.2
reverse,79000,50,19313.6
reverse,79100,50,19263.2
reverse,79200,50,19362.8
reverse,79300,50,19399.6
reverse,79400,50,19352.4
reverse,79500,50,19364.6
reverse,79600,50,19449.8
reverse,79700,50,19435.4
reverse,79800,50,19475.2
reverse,79900,50,19541.6
reverse,80000,50,19543.4
reverse,80100,50,19646.8
reverse,80200,50,19643.8
reverse,80300,50,19764.4
reverse,80400,50,19791.2
reverse,80500,50,19763.4
reverse,80600,50,19931.4
reverse,80700,50,19804.8
reverse,80800,50,19849.8
reverse,80900,50,19958.2
reverse,81000,50,20008.4
reverse,81100,50,20123.2
reverse,81200,50,20033
reverse,81300,50,20032
reverse,81400,50,20063
reverse,81500,50,20166
reverse,81600,50,20180.4
reverse,81700,50,20230.4
reverse,81800,50,20246
reverse,81900,50,20332.6
reverse,82000,50,20392.8
reverse,82100,50,20428.8
reverse,82200,50,20413.8
reverse,82300,50,20406.6
reverse,82400,50,20481.8
reverse,82500,50,20496.2
reverse,82600,50,20591.8
reverse,82700,50,20571.8
reverse,82800,50,20594.6
reverse,82900,50,20632.8
reverse,83000,50,20671.8
reverse,83100,50,20814.2
reverse,83200,50,20754.2
reverse,83300,50,20790
reverse,83400,50,20905.2
reverse,83500,50,20891.2
reverse,83600,50,21014.4
reverse,83700,50,20989
reverse,83800,50,20974.6
reverse,83900,50,21040.8
reverse,84000,50,21083.2
reverse,84100,50,21099.6
reverse,84200,50,21128.8
reverse,84300,50,21140.6
reverse,84400,50,21191.2
reverse,84500,50,21328.6
reverse,84600,50,21306
reverse,84700,50,21328.8
reverse,84800,50,21369.8
reverse,84900,50,21396.4
reverse,85000,50,21488
reverse,85100,50,21482.8
reverse,85200,50,21501.8
reverse,85300,50,21560
reverse,85400,50,21676
reverse,85500,50,21686.6
reverse,85600,50,21649.2
reverse,85700,50,21679.4
reverse,85800,50,21719.2
reverse,85900,50,21814.6
reverse,86000,50,21849
reverse,86100,50,21861.8
reverse,86200,50,21882.8
reverse,86300,50,21938
reverse,86400,50,22009.4
reverse,86500,50,22002.8
reverse,86600,50,22055.8
reverse,86700,50,22093.8
reverse,86800,50,22182.4
reverse,86900,50,22263.8
reverse,87000,50,22284.8
reverse,87100,50,22226.6
reverse,87200,50,22286.6
reverse,87300,50,22369.6
reverse,87400,50,22356
reverse,87500,50,22462.4
reverse,87600,50,22439.4
reverse,87700,50,22490.8
reverse,87800,50,22550.4
reverse,87900,50,22577
reverse,88000,50,22643.2
reverse,88100,50,22643.6
reverse,88200,50,22810.8
reverse,88300,50,22812
reverse,88400,50,22761.4
reverse,88500,50,22950
reverse,88600,50,22911.2
reverse,88700,50,22859
reverse,88800,50,22904.8
reverse,88900,50,22917.8
reverse,89000,50,22951.8
reverse,89100,50,23069.8
reverse,89200,50,23086
reverse,89300,50,23071.8
reverse,89400,50,23107.4
reverse,89500,50,23168
reverse,89600,50,23250.8
reverse,89700,50,23308.6
reverse,89800,50,23268.4
reverse,89900,50,23329.2
reverse,90000,50,23370.4
reverse,90100,50,23414.6
reverse,90200,50,23452
reverse,90300,50,23483.8
reverse,90400,50,23573
reverse,90500,50,23576.4
reverse,90600,50,23704
reverse,90700,50,23725.4
reverse,90800,50,23762.2
reverse,90900,50,23873.8
reverse,91000,50,23957
reverse,91100,50,23825.6
reverse,91200,50,23912.4
reverse,91300,50,23929
reverse,91400,50,23931.2
reverse,91500,50,23990
reverse,91600,50,24040.4
reverse,91700,50,24092.2
reverse,91800,50,24112
reverse,91900,50,24190.4
reverse,92000,50,24270
reverse,92100,50,24350.6
reverse,92200,50,24284.8
reverse,92300,50,24324.8
reverse,92400,50,24373.2
reverse,92500,50,24439.4
reverse,92600,50,24429.6
reverse,92700,50,24514.2
reverse,92800,50,24519.6
reverse,92900,50,24727.2
reverse,93000,50,24599
reverse,93100,50,24683.6
reverse,93200,50,24654
reverse,93300,50,24767.6
reverse,93400,50,24731.4
reverse,93500,50,24756.6
reverse,93600,50,24842.4
reverse,93700,50,24917.4
reverse,93800,50,24914.8
reverse,93900,50,24952.2
reverse,94000,50,24999.2
reverse,94100,50,25074.6
reverse,94200,50,25063.6
reverse,94300,50,25148.6
reverse,94400,50,25166
reverse,94500,50,25210.6
reverse,94600,50,25235.8
reverse,94700,50,25260.6
reverse,94800,50,25299.6
reverse,94900,50,25406
reverse,95000,50,25409
reverse,95100,50,25438
reverse,95200,50,25494.8
reverse,95300,50,25577
reverse,95400,50,25605.4
reverse,95500,50,25610.2
reverse,95600,50,25652.8
reverse,95700,50,25728.4
reverse,95800,50,25736
reverse,95900,50,25780.2
reverse,96000,50,25880.8
reverse,96100,50,26199.8
reverse,96200,50,25912.8
reverse,96300,50,25963
reverse,96400,50,25978.6
reverse,96500,50,26075.6
reverse,96600,50,26070.8
reverse,96700,50,26123.4
reverse,96800,50,26159.4
reverse,96900,50,26231.8
reverse,97000,50,26241.4
reverse,97100,50,26304.4
reverse,97200,50,26372.4
reverse,97300,50,26392.2
reverse,97400,50,26414.8
reverse,97500,50,26461.8
reverse,97600,50,26542.2
reverse,97700,50,26537
reverse,97800,50,26579.8
reverse,97900,50,26636
reverse,98000,50,26723.2
reverse,98100,50,26713.2
reverse,98200,50,26812.6
reverse,98300,50,26799.8
reverse,98400,50,26886.8
reverse,98500,50,26894.4
reverse,98600,50,26936.8
reverse,98700,50,26973
reverse,98800,50,27043
reverse,98900,50,27063.4
reverse,99000,50,27112.6
reverse,99100,50,27182.6
reverse,99200,50,27226.2
reverse,99300,50,27215.2
reverse,99400,50,27276.8
reverse,99500,50,27392.8
reverse,99600,50,27395
reverse,99700,50,27473.8
reverse,99800,50,27432.4
reverse,99900,50,27555.6
reverse,100000,50,27549
almost,500,5,75
almost,600,5,85.8
almost,700,5,104.2
almost,800,5,126.2
almost,900,5,139.6
almost,1000,5,151.6
almost,1100,5,165.6
almost,1200,5,177.8
almost,1300,5,193.2
almost,1400,5,220.8
almost,1500,5,247.8
almost,1600,5,269.2
almost,1700,5,280.4
almost,1800,5,294.6
almost,1900,5,309.8
almost,2000,5,321.6
almost,2100,5,337.2
almost,2200,5,352
almost,2300,5,364.4
almost,2400,5,386.6
almost,2500,5,393.2
almost,2600,5,411.8
almost,2700,5,441.8
almost,2800,5,469.6
almost,2900,5,501.8
almost,3000,5,529.6
almost,3100,5,550
almost,3200,5,569.4
almost,3300,5,584.4
almost,3400,5,600.6
almost,3500,5,612.6
almost,3600,5,629.2
almost,3700,5,644.2
almost,3800,5,661.6
almost,3900,5,674.6
almost,4000,5,687.2
almost,4100,5,704.8
almost,4200,5,721.6
almost,4300,5,744.8
almost,4400,5,755
almost,4500,5,766.4
almost,4600,5,781.4
almost,4700,5,799.6
almost,4800,5,816.2
almost,4900,5,827.2
almost,5000,5,845
almost,5100,5,859.4
almost,5200,5,884.4
almost,5300,5,917.8
almost,5400,5,950.8
almost,5500,5,977.6
almost,5600,5,1006.6
almost,5700,5,1042.8
almost,5800,5,1074.8
almost,5900,5,1105.8
almost,6000,5,1131.6
almost,6100,5,1154.4
almost,6200,5,1176.6
almost,6300,5,1192.6
almost,6400,5,1210.4
almost,6500,5,1227.2
almost,6600,5,1242.6
almost,6700,5,1260.2
almost,6800,5,1282.6
almost,6900,5,1295.4
almost,7000,5,1312
almost,7100,5,1327
almost,7200,5,1343
almost,7300,5,1364.4
